Datetime,Language,Text,Label
04/10/2019,en,"@Higgseye @cmdocker @DarrenPlymouth @afneil What that did was convert EU laws into UK laws. So currently UK law needs to be changed to make those independent things possible. Hence the content of the summary of the Immigration Bill.

https://t.co/W0Etbpw0Rl https://t.co/Qvf1N7vnGL",2
06/12/2020,en,@jodyrandall @derekjames150 We already left. We left on 31.1.20. Free movement was always over. There's been an imm… https://t.co/90tSIGpwz3,0
09/11/2020,en,"Really happy the immigration bill has passed, that will leave the UK stunted and more stupid as a result. I hope ev… https://t.co/dKccYA6DS4",0
20/01/2021,en,@Personohblade @EDoggTheRed @mattwridley EUscepticism has always been about more than just immigration. But Americans only seem to be capable of seeing brexit as an exact mirror of Trump.,1
24/12/2020,en,"@lloydhardy lol why can we agree that? Because perpetual Remoaners say so? Zero tariffs, zero quotas, end of free movement, points-based immigration system. EVERYTHING Remoaners said couldn't happen. You lost. Brexit is a victory.",0
09/07/2018,en,"@Tan_NgaTa @Iminwellington @Forge_NZ @HenareHoward @BryanLeslie_nz @phil_goff @AklCouncil 61 of the Bill of rights Act 1993 makes hate speech against the law. its not the councils responsibility to provide a platform. She can go elsewhere, and she is, btw  Immigration NZ denied visas, she lost her privilege to automatic entry into NZ after getting banned from the UK.",2
18/05/2020,en,"The bill takes back control of UK borders and paves the way for a new points-based immigration system. 

The Immigration and Social Security Co-ordination (EU Withdrawal) Bill 2020 introduced on 5 March will have its Second Reading in 

https://t.co/atkBVlc8S1 https://t.co/VNd8GkldrQ",0
05/11/2017,en,"Buried in a government bill, an immigration rule strips millions of their data protection https://t.co/Yq8e76PlUs via @politics_co_uk",1
28/12/2020,en,"@EmmaKennedy You're giving a significant demographic of Brexit voters some credit in knowing what the Single Market is! They voted out because blah blah..""sovereignty"" and blah blah blah...""immigration"" alongside some misguided old British Bulldog nostalgia that they were never part of.",1
18/06/2020,en,"As the end of the #Brexit transition period approaches, a key thing for employers to think about from an #immigration perspective is whether or not they need to apply for a sponsor licence. Listen to our latest #podcast to learn more: https://t.co/9iDsOMFOLp https://t.co/ZrfoYKwyNM",2
31/12/2020,en,@StevenNisbet13 @DavidWa14658646 @MikeFox60521 @ThomasHCole @campbellclaret I was not suggesting that at all. I think Brexit is catastrophic. But someone suggested that immigration from HK is an undesirable sequel. I see HK immigration as a positive. But I would also like to see Free Movement across the Channel continue. OK with you?,0
18/05/2020,en,More than one million people are barred from receiving state support due to the UK Government's restrictive immigration policy. Plus up to one million more European citizens with 'pre-settled status' have no right to benefits. #immigrationbill https://t.co/hw7B85pCOv,2
29/12/2020,en,EXPLAINER: Brexit ends Britons' right to live and work in EU - The Associated Press https://t.co/UAQES43c8v,2
11/12/2020,en,Worry about immigration led to Brexit. Now no-deal Brexit will encourage immigration in the other direction- to outside the UK. Because minds that build prosperity are also minds that want freedom of movement.,1
30/12/2020,en,@ASPD9 @GoodwinMJ @iainmartin1 I voted Remain but there's nothing wrong with a points based immigration system. The… https://t.co/xhKeKKmU67,0
20/05/2020,en,Immigration bill shows UK ministers value strawberries more than people needing social care. | Karolina Gerlich https://t.co/MDFde3frDm,1
03/01/2021,en,"@Nigel_Farage So Brexit was about immigration. What European country are these immigrants from? @Nigel_Farage ..... still not illegal btw if they are claiming asylum, you really need to stop using this lie to deceive the ill informed",1
04/12/2020,en,"@ukhomeoffice Another Brexit message twisted to the Red Wall. You implied reduced immigration &amp; lied again. We had more job protections, securer borders and cultural protections in EU. @Jacob_Rees_Mogg we were sold out again.",1
10/07/2020,en,"Dear Mr Sharma,

I'm collecting funds for my brothers treatment in UK. Due to his immigration status we have to pay for his NHS Bill's. 

Sharing his story with you. PLS be a part of his journey and help us raising money for my dear brother. 
https://t.co/VXH9yx7TNr",2
05/02/2019,en,"@GOVUK and @theresa_may have already demonstrated they can’t organise #Brexit; immigration; benefits; or their own party.

Now, it seems they can’t organise a straightforward bribe.

#Nissan #BrexitShambles",1
28/04/2016,en,"Petition: Amend the immigration bill to allow 3000 lone child refugees to enter the UK https://t.co/h1FdK1vKzW

Less than 500/10000 to go!",1
26/12/2017,en,"This is my father. He comes from France to visit me every 3 months since I moved to the UK in 2013. According to post #Brexit #ImmigrationBill, he won't be able to do so after #BrexitDay because he does not have a passport. He's my only family. Thanks Brexiters. Merry Xmas https://t.co/xMHIYckEWr",1
29/06/2020,en,#ByeByeCSI #NC36 reject requirement for #ComprehensiveSicknessInsurance as part of the path to #Citizenship for @the3Million #EU #Citizens in the #UK ias part of #ImmigrationBill discussed tomorrow in the @HouseofCommons https://t.co/wfvIMmnjk6 https://t.co/JpM46aIXqm,2
09/12/2020,en,"@brexitisthick @SkyNews In what way? We gave him a mandate and so far he’s done everything we’ve asked of him. Brexit...done, control of our borders..done, fisheries bill 2020 ..done, new immigration laws..done, vaccine found..done, vaccines distributed.. first in the World. Brilliant PM",0
26/04/2016,en,Petition: Amend the immigration bill to allow 3000 lone child refugees to enter the UK https://t.co/1IpcMzQRGh,1
21/04/2020,en,"The government has withdrawn Priti Patel's controversial immigration bill that seeks to introduce a points-based system after Brexit
The bill was pulled from the Commons order paper ahead of a second reading on Tuesday.
#brexit #Parliament
https://t.co/570vjblr8N",2
11/12/2020,en,"@JamieKay22 Immigration is what it boils down to. The vast majority of Brexiteers are, to a greater or lesser degree, racist. They used arguments of sovereignty as a mask for this but, that’s what it boils down to in the end. Racism. Makes you proud to be British - NOT #BrexitReality #Brexit",1
03/07/2020,en,"EUSS: have your say! The ICIBI seeks evidence for his 3rd report, particularly how the scheme is working (or not) for vulnerable groups.  The report remit is not yet final, so now is your chance to raise any issues. https://t.co/UmKoZ0YTCt #Immigration #Brexit #EUSS #ICIBI",2
09/05/2019,en,"“We are in an extraordinary position... We were told a lot of the sentiment around leaving the EU was based on immigration... We are now looking at a white paper that could be the most liberal immigration system in the world” - Nick Rollason, @kingsleynapley #BrexitImmigration https://t.co/CJEkhMMpGI",2
21/04/2020,en,"John Redwood: Get Brexit Done✔️
Conservative Manifesto says:
1. NO EU extension!
2. Take Back Control of laws &amp; money
3. OUT of Single Market &amp; Customs Union with UK trade policy
4. FULL Control of UK fishing waters
5. New UK immigration policy
#Brexit #EU
https://t.co/KfVDZKiGBj https://t.co/1mes2r4UQt",0
23/03/2020,en,"10 years of a Conservative Govt has left the #NHS ill-prepared to deal with #Covid19; it’s critically short of Doctors, Nurses, Beds (intensive care in particular) &amp; health &amp; safety equipment...&amp; made staffing levels worse because of #Brexit immigration policies #ThatsTheTories",1
01/12/2020,en,@pritipatel You have removed my right to free movement . I will not forget that neither will the other 49 million people who didn't vote for Brexit. With millions unemployed in UK you won't need your xenophobic immigration system.,1
28/11/2019,en,"#Brexit #GE19 #VoteLabourDecember12 #PoliticsLive #ToriesOutDecember12 #YouGovMRP #LabourLies now if you want the cold hard truth we need immigrants in the UK 2 run our services without them we are struggling, yes immigration needs 2 be monitored but we need them",1
10/01/2021,en,@SimonJonesNews That’s lose change. Many more are brought from outside the EU with 5 year residence cards using Brexit dispositions. Brexit created the most open immigration routes in world. Nearly anyone qualifies.,0
18/05/2020,en,@silverrich39 Many immigrants have literally given their lives caring for &amp; saving the lives of many Corona virus victims in the UK. Patel's Immigration Bill insults the legacy &amp; the brave endeavours of those immigrants. The Immigration Bill panders to the Brexit racist mob in the gallery.,1
28/12/2020,en,"#BorisIsntWorking is inept or knowing makes commitments he can't keep. 

Opinion: Oh dear, getting Brexit done has… https://t.co/oXW8GHG5CU",1
30/12/2020,en,"The Holy Fuck Brexitzine is here!

Migrant SW comrades panicking about Brexit deadline on 31/12. We got you. 

With… https://t.co/F6REhhQNo4",2
28/04/2016,en,"PLEASE SIGN!
Petition: Amend the immigration bill to allow 3000 lone child refugees to enter the UK https://t.co/nQhaiNEwSw",1
03/11/2017,en,"Buried in a government bill, an immigration rule strips millions of their data protection https://t.co/Gej8iqEfd8 via @politics_co_uk",1
04/01/2021,en,"@ProfJeffKenner @Cai81486874 He's also a huge liar. The latest pledge he broke was number 6. It's funny, really. He earnt support for being a Europhile and then immediately accepted a Hard Brexit without a fight. I don't recall Starmer fighting for free movement or a compassionate immigration system. https://t.co/amjLtQddiV",1
02/10/2018,en,"So low-skilled immigration will be ""curbed"" and high-skilled immigration will be prioritised.
Who will do the low-skilled work?
Is this what May meant by training up Brits? Train them ""up"" to take low-skilled jobs?
Any answers?

#BrexitShambles #Brexit",1
24/12/2020,en,"@Charlie55059071 Cummings et al. discovered the formula for getting turkeys to vote for Christmas.
The #BrexitDeal is poor and far from what was on the prospectus of Vote Leave.
Most #Brexiteers will be upset to see that #Brexit is not reducing immigration, just changing where it comes from.",1
06/06/2020,en,A #Conservative survey regarding the new immigration bill seems to be somewhat hidden - especially to those outside the Tory circle. How convenient for them. Shall we make it wholly inconvenient?! YES PLEASE. Share FAR AND WIDE. https://t.co/Z83Fbnv36F,1
05/10/2020,en,"Your Brexit, visa and citizenship questions answered at 5pm today on our Facebook Live or YouTube channel with Senior Italian Immigration Attorney, Pietro Pennisi, of Davies &amp; Associates Law Firm.
#brexit #italiancitizenship 
https://t.co/6QBKd4P77G https://t.co/ZtWJoxURm0",2
19/02/2020,en,Here is @ORB_Int's 3-year time series on the relative importance post-#Brexit of #immigration control versus keeping free trade with the EU. https://t.co/ZfXkBS2zDU,2
23/11/2020,en,"@PacifistBoxer @HelenTBracken Obviously it's pretty anecdotal, but no one I worked with or knew at the time who voted for brexit did so for those reasons. It was either sovereignty or immigration, or both. Trade deals with the US or Singapore style banking is something I've only ever heard from Bojo and Co",2
